fecha,hora,maceta,humedad_raw_1,humedad_raw_2,humedad_pct_1,humedad_pct_2,humedad_pct_promedio,lux,dli_acumulado,temperatura_c,humedad_ambiente_pct,luz_encendida,ventilador_encendido,riego_pendiente,alertas
2026-07-21,17:00:00,maceta1,116.0,113.0,70.7,72.3,71.5,6486.9,13.6929,14.6,57.7,1,0,0,
2026-07-21,17:00:00,maceta2,128.0,125.0,64.4,66.0,65.2,5997.2,13.7535,13.1,60.4,1,0,0,Discrepancia alta entre sensores de humedad
2026-07-21,18:00:00,maceta1,128.0,113.0,64.2,72.2,68.2,24.5,13.6974,13.4,63.4,0,0,0,Discrepancia alta entre sensores de humedad
2026-07-21,18:00:00,maceta2,128.0,125.0,64.2,65.8,65.0,20.9,13.7574,11.5,64.1,0,0,0,Discrepancia alta entre sensores de humedad
2026-07-21,19:00:00,maceta1,116.0,113.0,70.3,72.0,71.1,0.2,13.6975,14.7,69.4,0,0,0,
2026-07-21,19:00:00,maceta2,128.0,125.0,64.1,65.6,64.8,12.1,13.7596,12.2,57.5,0,0,0,Discrepancia alta entre sensores de humedad
2026-07-21,20:00:00,maceta1,117.0,114.0,70.1,71.7,70.9,1.3,13.6977,10.7,58.8,0,0,0,
2026-07-21,20:00:00,maceta2,129.0,126.0,63.9,65.4,64.6,20.2,13.7634,13.9,66.3,0,0,0,
2026-07-21,21:00:00,maceta1,117.0,114.0,69.9,71.5,70.7,29.1,13.7031,8.3,68.5,0,0,0,
2026-07-21,21:00:00,maceta2,129.0,126.0,63.7,65.2,64.5,19.7,13.767,8.5,68.9,0,0,0,
2026-07-21,22:00:00,maceta1,118.0,114.0,69.7,71.3,70.5,6.7,13.7043,7.2,77.0,0,0,0,
2026-07-21,22:00:00,maceta2,129.0,127.0,63.5,65.0,64.2,10.7,13.769,8.8,67.6,0,0,0,
2026-07-21,23:00:00,maceta1,118.0,115.0,69.5,71.1,70.3,29.3,13.7097,8.3,72.1,0,0,0,
2026-07-21,23:00:00,maceta2,130.0,127.0,63.3,64.8,64.0,6.7,13.7702,8.8,65.1,0,0,0,
2026-07-22,00:00:00,maceta1,118.0,115.0,69.3,71.0,70.1,16.8,0.0031,10.5,82.7,0,0,0,
2026-07-22,00:00:00,maceta2,130.0,127.0,63.0,64.6,63.8,12.0,0.0022,3.3,70.4,0,0,0,
2026-07-22,01:00:00,maceta1,119.0,115.0,69.1,70.8,69.9,23.0,0.0074,6.8,72.1,0,0,0,
2026-07-22,01:00:00,maceta2,131.0,128.0,62.8,64.4,63.6,26.0,0.007,5.0,71.9,0,0,0,Discrepancia alta entre sensores de humedad
2026-07-22,02:00:00,maceta1,119.0,116.0,68.9,70.6,69.7,10.2,0.0093,4.5,71.4,0,0,0,
2026-07-22,02:00:00,maceta2,131.0,128.0,62.6,64.2,63.4,19.8,0.0107,4.4,71.0,0,0,0,Discrepancia alta entre sensores de humedad
2026-07-22,03:00:00,maceta1,120.0,116.0,68.7,70.4,69.5,16.5,0.0123,3.8,72.4,0,0,0,
2026-07-22,03:00:00,maceta2,131.0,128.0,62.4,64.0,63.2,8.4,0.0122,7.7,68.2,0,0,0,Discrepancia alta entre sensores de humedad
2026-07-22,04:00:00,maceta1,128.0,117.0,64.2,70.2,67.2,8.2,0.0138,6.6,70.7,0,0,0,Discrepancia alta entre sensores de humedad
2026-07-22,04:00:00,maceta2,132.0,129.0,62.2,63.8,63.0,16.2,0.0152,5.4,84.4,0,0,0,
2026-07-22,05:00:00,maceta1,120.0,117.0,68.3,70.0,69.1,4.6,0.0147,7.9,77.3,0,0,0,
2026-07-22,05:00:00,maceta2,132.0,129.0,62.0,63.7,62.8,24.3,0.0197,3.6,78.3,0,0,0,
2026-07-22,06:00:00,maceta1,121.0,117.0,68.0,69.8,68.9,6455.1,1.2089,4.7,78.0,1,0,0,
2026-07-22,06:00:00,maceta2,133.0,130.0,61.8,63.4,62.6,6158.3,1.159,3.4,81.2,1,0,0,
2026-07-22,07:00:00,maceta1,121.0,118.0,67.9,69.6,68.8,5801.8,2.2822,6.7,61.1,1,0,0,
2026-07-22,07:00:00,maceta2,133.0,130.0,61.5,63.2,62.3,6062.5,2.2806,8.0,63.9,1,0,0,
2026-07-22,08:00:00,maceta1,121.0,118.0,67.7,69.4,68.6,5878.1,3.3696,9.1,63.6,1,0,0,
2026-07-22,08:00:00,maceta2,134.0,130.0,61.3,63.0,62.1,6091.3,3.4075,9.1,65.2,1,0,0,
2026-07-22,09:00:00,maceta1,122.0,118.0,67.5,69.2,68.4,6353.0,4.545,8.1,63.5,1,0,0,
2026-07-22,09:00:00,maceta2,134.0,131.0,61.1,62.8,61.9,6107.1,4.5373,11.4,62.8,1,0,0,
2026-07-22,10:00:00,maceta1,122.0,119.0,67.3,69.0,68.1,6102.3,5.6739,11.9,63.5,1,0,0,
2026-07-22,10:00:00,maceta2,134.0,131.0,60.9,62.6,61.8,6189.8,5.6824,12.6,62.6,1,0,0,
2026-07-22,11:00:00,maceta1,122.0,119.0,67.1,68.8,67.9,6207.2,6.8222,9.9,56.4,1,0,0,
2026-07-22,11:00:00,maceta2,135.0,132.0,60.8,62.4,61.6,6399.4,6.8663,13.2,49.1,1,0,0,
2026-07-22,12:00:00,maceta1,123.0,120.0,66.9,68.6,67.7,6015.8,7.9351,12.0,53.0,1,0,0,
2026-07-22,12:00:00,maceta2,135.0,132.0,60.6,62.2,61.4,6375.2,8.0457,13.1,55.2,1,0,0,
2026-07-22,13:00:00,maceta1,123.0,120.0,66.6,68.4,67.5,6196.2,9.0814,15.3,55.1,1,0,0,
2026-07-22,13:00:00,maceta2,135.0,132.0,60.4,61.9,61.2,6010.4,9.1576,14.7,50.7,1,0,0,
2026-07-22,14:00:00,maceta1,124.0,120.0,66.5,68.2,67.3,6006.6,10.1927,13.8,52.9,1,0,0,
2026-07-22,14:00:00,maceta2,136.0,133.0,60.1,61.8,61.0,6052.8,10.2774,15.0,49.7,1,0,0,
2026-07-22,15:00:00,maceta1,124.0,121.0,66.3,68.0,67.1,6235.9,11.3463,12.9,54.4,1,0,0,
2026-07-22,15:00:00,maceta2,136.0,133.0,59.9,61.6,60.7,5961.6,11.3803,16.9,49.6,1,0,0,
2026-07-22,16:00:00,maceta1,124.0,121.0,66.1,67.8,67.0,6444.2,12.5385,14.7,51.1,1,0,0,
2026-07-22,16:00:00,maceta2,137.0,133.0,59.7,61.4,60.5,6202.4,12.5277,16.7,48.8,1,0,0,
2026-07-22,17:00:00,maceta1,125.0,121.0,65.9,67.6,66.8,6444.0,13.7306,13.7,55.6,1,0,0,
2026-07-22,17:00:00,maceta2,137.0,134.0,59.5,61.1,60.3,5832.5,13.6067,13.8,52.0,1,0,0,
2026-07-22,18:00:00,maceta1,125.0,122.0,65.7,67.5,66.6,16.9,13.7337,12.6,62.5,0,0,0,
2026-07-22,18:00:00,maceta2,137.0,134.0,59.4,61.0,60.2,18.0,13.6101,15.1,60.0,0,0,0,
2026-07-22,19:00:00,maceta1,126.0,122.0,65.5,67.3,66.4,17.2,13.7369,11.6,59.7,0,0,0,
2026-07-22,19:00:00,maceta2,138.0,134.0,59.2,60.8,60.0,2.5,13.6105,13.7,56.0,0,0,0,
2026-07-22,20:00:00,maceta1,126.0,122.0,65.3,67.1,66.2,20.1,13.7407,10.9,64.3,0,0,0,
2026-07-22,20:00:00,maceta2,138.0,135.0,59.0,60.7,59.8,14.1,13.6131,8.5,65.9,0,0,0,
2026-07-22,21:00:00,maceta1,126.0,123.0,65.1,67.0,66.0,13.2,13.7431,9.4,65.7,0,0,0,
2026-07-22,21:00:00,maceta2,138.0,135.0,58.8,60.5,59.6,25.8,13.6179,8.4,73.0,0,0,0,
2026-07-22,22:00:00,maceta1,127.0,123.0,64.9,66.7,65.8,0.7,13.7432,9.0,69.9,0,0,0,
2026-07-22,22:00:00,maceta2,139.0,136.0,58.5,60.2,59.4,7.5,13.6193,7.1,72.2,0,0,0,
2026-07-22,23:00:00,maceta1,127.0,124.0,64.7,66.5,65.6,3.6,13.7439,9.1,70.7,0,0,0,
2026-07-22,23:00:00,maceta2,139.0,136.0,58.3,60.1,59.2,1.1,13.6195,7.6,73.4,0,0,0,
2026-07-23,00:00:00,maceta1,127.0,124.0,64.5,66.3,65.4,8.3,0.0015,6.4,68.1,0,0,0,
2026-07-23,00:00:00,maceta2,140.0,136.0,58.1,59.9,59.0,29.7,0.0055,7.7,69.8,0,0,0,
2026-07-23,01:00:00,maceta1,128.0,124.0,64.4,66.1,65.2,8.1,0.003,7.4,75.4,0,0,0,Discrepancia alta entre sensores de humedad
2026-07-23,01:00:00,maceta2,140.0,136.0,57.8,59.7,58.8,19.9,0.0092,5.9,75.4,0,0,0,
2026-07-23,02:00:00,maceta1,128.0,125.0,64.1,65.9,65.0,3.5,0.0037,4.3,77.2,0,0,0,Discrepancia alta entre sensores de humedad
2026-07-23,02:00:00,maceta2,141.0,137.0,57.6,59.6,58.6,18.1,0.0125,2.8,80.2,0,0,0,
2026-07-23,03:00:00,maceta1,128.0,125.0,64.0,65.7,64.8,29.5,0.0092,4.2,67.9,0,0,0,Discrepancia alta entre sensores de humedad
2026-07-23,03:00:00,maceta2,141.0,137.0,57.5,59.3,58.4,8.8,0.0141,4.3,70.1,0,0,0,
2026-07-23,04:00:00,maceta1,129.0,126.0,63.8,65.5,64.6,25.4,0.0139,5.6,75.8,0,0,0,
2026-07-23,04:00:00,maceta2,141.0,138.0,57.2,59.2,58.2,29.9,0.0197,4.9,71.0,0,0,0,
2026-07-23,05:00:00,maceta1,129.0,126.0,63.6,65.2,64.4,17.7,0.0171,6.9,90.5,0,0,0,
2026-07-23,05:00:00,maceta2,142.0,138.0,57.0,59.0,58.0,9.3,0.0214,5.0,76.2,0,0,0,
2026-07-23,06:00:00,maceta1,129.0,126.0,63.5,65.0,64.2,6236.8,1.1709,6.6,71.7,1,0,0,
2026-07-23,06:00:00,maceta2,142.0,138.0,56.8,58.8,57.8,5945.8,1.1214,8.5,69.5,1,0,0,
2026-07-23,07:00:00,maceta1,130.0,127.0,63.2,64.8,64.0,6355.8,2.3467,8.3,67.6,1,0,0,
2026-07-23,07:00:00,maceta2,142.0,139.0,56.6,58.6,57.6,6463.7,2.3171,7.7,70.2,1,0,0,
2026-07-23,08:00:00,maceta1,130.0,127.0,63.0,64.6,63.8,6423.8,3.5351,8.0,68.1,1,0,0,
2026-07-23,08:00:00,maceta2,143.0,139.0,56.4,58.4,57.4,6025.0,3.4318,8.0,65.3,1,0,0,
2026-07-23,09:00:00,maceta1,131.0,128.0,62.8,64.5,63.7,6084.2,4.6607,9.0,63.6,1,0,0,Discrepancia alta entre sensores de humedad
2026-07-23,09:00:00,maceta2,143.0,139.0,56.2,58.2,57.2,6365.9,4.6095,9.4,71.7,1,0,0,
2026-07-23,10:00:00,maceta1,131.0,128.0,62.7,64.2,63.5,6216.6,5.8108,12.7,69.3,1,0,0,Discrepancia alta entre sensores de humedad
2026-07-23,10:00:00,maceta2,144.0,140.0,55.9,58.0,57.0,6183.5,5.7534,11.2,63.7,1,0,0,
2026-07-23,11:00:00,maceta1,131.0,128.0,62.5,64.1,63.3,6448.6,7.0038,10.7,53.3,1,0,0,Discrepancia alta entre sensores de humedad
2026-07-23,11:00:00,maceta2,144.0,140.0,55.7,57.8,56.8,6175.2,6.8958,15.4,62.7,1,0,0,
2026-07-23,12:00:00,maceta1,132.0,129.0,62.3,63.9,63.1,6160.5,8.1435,14.3,65.7,1,0,0,
2026-07-23,12:00:00,maceta2,145.0,140.0,55.5,57.7,56.6,5829.4,7.9743,11.7,64.8,1,0,0,
2026-07-23,13:00:00,maceta1,132.0,129.0,62.1,63.7,62.9,5848.6,9.2255,13.9,60.0,1,0,0,
2026-07-23,13:00:00,maceta2,145.0,141.0,55.2,57.5,56.3,5805.2,9.0482,14.7,63.5,1,0,0,
2026-07-23,14:00:00,maceta1,132.0,129.0,61.9,63.5,62.7,6439.3,10.4167,17.6,55.6,1,0,0,
2026-07-23,14:00:00,maceta2,145.0,141.0,55.0,57.3,56.1,6085.9,10.1741,13.4,58.5,1,0,0,
2026-07-23,15:00:00,maceta1,133.0,130.0,61.6,63.3,62.5,6128.0,11.5504,16.7,51.6,1,0,0,
2026-07-23,15:00:00,maceta2,146.0,142.0,54.8,57.1,55.9,6391.8,11.3566,17.3,56.5,1,0,0,
2026-07-23,16:00:00,maceta1,133.0,130.0,61.4,63.1,62.3,6226.5,12.7023,14.1,62.0,1,0,0,
2026-07-23,16:00:00,maceta2,146.0,142.0,54.6,56.8,55.7,6226.7,12.5085,14.7,52.4,1,0,0,
2026-07-23,17:00:00,maceta1,134.0,130.0,61.2,62.9,62.1,6007.6,13.8137,13.0,52.0,1,0,0,
2026-07-23,17:00:00,maceta2,147.0,142.0,54.4,56.7,55.5,6383.7,13.6895,14.3,56.8,1,0,0,
2026-07-23,18:00:00,maceta1,134.0,131.0,61.1,62.7,61.9,27.1,13.8187,13.7,56.8,0,0,0,
2026-07-23,18:00:00,maceta2,147.0,143.0,54.2,56.5,55.3,6.2,13.6907,14.8,61.2,0,0,0,
2026-07-23,19:00:00,maceta1,134.0,131.0,60.9,62.6,61.7,7.8,13.8202,14.4,57.7,0,0,0,
2026-07-23,19:00:00,maceta2,148.0,143.0,53.9,56.3,55.1,5.4,13.6917,11.6,68.6,0,0,0,
2026-07-23,20:00:00,maceta1,135.0,132.0,60.7,62.3,61.5,5.9,13.8212,8.6,56.0,0,0,0,
2026-07-23,20:00:00,maceta2,148.0,143.0,53.7,56.1,54.9,27.2,13.6967,11.5,68.7,0,0,0,
2026-07-23,21:00:00,maceta1,135.0,132.0,60.5,62.2,61.3,27.9,13.8264,10.7,61.2,0,0,0,
2026-07-23,21:00:00,maceta2,148.0,144.0,53.5,55.9,54.7,1.6,13.697,10.6,56.0,0,0,0,
2026-07-23,22:00:00,maceta1,135.0,132.0,60.4,61.9,61.1,17.8,13.8297,8.5,68.8,0,0,0,
2026-07-23,22:00:00,maceta2,149.0,144.0,53.3,55.7,54.5,16.9,13.7001,9.1,66.3,0,0,0,
2026-07-23,23:00:00,maceta1,136.0,133.0,60.2,61.7,60.9,11.7,13.8319,10.0,64.5,0,0,0,
2026-07-23,23:00:00,maceta2,149.0,145.0,53.0,55.5,54.3,19.0,13.7036,8.3,61.6,0,0,0,
2026-07-24,00:00:00,maceta1,136.0,133.0,59.9,61.5,60.7,28.4,0.0053,6.2,72.0,0,0,0,
2026-07-24,00:00:00,maceta2,150.0,145.0,52.8,55.3,54.1,5.1,0.0009,6.0,77.0,0,0,0,
2026-07-24,01:00:00,maceta1,137.0,134.0,59.7,61.3,60.5,3.6,0.0059,5.7,76.6,0,0,0,
2026-07-24,01:00:00,maceta2,150.0,145.0,52.7,55.1,53.9,1.0,0.0011,8.4,73.9,0,0,0,
2026-07-24,02:00:00,maceta1,137.0,134.0,59.5,61.1,60.3,10.9,0.0079,5.2,77.1,0,0,0,
2026-07-24,02:00:00,maceta2,150.0,146.0,52.5,54.9,53.7,10.1,0.003,5.4,74.5,0,0,0,
2026-07-24,03:00:00,maceta1,137.0,134.0,59.3,60.9,60.1,12.9,0.0103,4.6,67.9,0,0,0,
2026-07-24,03:00:00,maceta2,151.0,146.0,52.3,54.7,53.5,15.1,0.0058,6.9,67.9,0,0,0,
2026-07-24,04:00:00,maceta1,138.0,135.0,59.2,60.7,59.9,22.7,0.0145,8.4,73.6,0,0,0,
2026-07-24,04:00:00,maceta2,151.0,146.0,52.2,54.6,53.4,11.8,0.008,6.1,73.9,0,0,0,
2026-07-24,05:00:00,maceta1,138.0,135.0,59.0,60.5,59.8,9.9,0.0164,6.1,77.9,0,0,0,
2026-07-24,05:00:00,maceta2,151.0,147.0,52.0,54.4,53.2,24.8,0.0126,6.0,77.4,0,0,0,
2026-07-24,06:00:00,maceta1,138.0,135.0,58.7,60.3,59.5,6051.6,1.1359,3.2,75.1,1,0,0,
2026-07-24,06:00:00,maceta2,152.0,147.0,51.8,54.2,53.0,5844.4,1.0938,7.9,70.7,1,0,0,
2026-07-24,07:00:00,maceta1,139.0,136.0,58.5,60.1,59.3,6485.8,2.3358,8.0,63.1,1,0,0,
2026-07-24,07:00:00,maceta2,152.0,147.0,51.6,54.0,52.8,5883.0,2.1821,8.4,72.1,1,0,0,
2026-07-24,08:00:00,maceta1,139.0,136.0,58.3,59.9,59.1,5981.0,3.4423,7.9,70.2,1,0,0,
2026-07-24,08:00:00,maceta2,152.0,148.0,51.4,53.8,52.6,6423.9,3.3706,8.4,55.6,1,0,0,
2026-07-24,09:00:00,maceta1,140.0,137.0,58.1,59.6,58.9,6137.9,4.5778,9.7,60.8,1,0,0,
2026-07-24,09:00:00,maceta2,153.0,148.0,51.1,53.6,52.4,5894.9,4.4611,11.8,61.5,1,0,0,
2026-07-24,10:00:00,maceta1,140.0,137.0,57.9,59.4,58.7,6069.0,5.7005,11.0,63.0,1,0,0,
2026-07-24,10:00:00,maceta2,128.0,149.0,64.2,53.4,58.8,5881.1,5.5491,14.7,58.4,1,0,0,Discrepancia alta entre sensores de humedad
2026-07-24,11:00:00,maceta1,140.0,138.0,57.7,59.2,58.4,5940.2,6.7995,13.4,59.8,1,0,0,
2026-07-24,11:00:00,maceta2,154.0,149.0,50.7,53.1,51.9,5836.4,6.6289,10.9,58.9,1,0,0,
2026-07-24,12:00:00,maceta1,141.0,138.0,57.5,59.0,58.3,6106.8,7.9292,13.6,57.1,1,0,0,
2026-07-24,12:00:00,maceta2,154.0,149.0,50.5,52.9,51.7,6364.6,7.8063,12.8,54.3,1,0,0,
2026-07-24,13:00:00,maceta1,141.0,138.0,57.4,58.8,58.1,6210.2,9.0781,11.3,53.1,1,0,0,
2026-07-24,13:00:00,maceta2,154.0,150.0,50.3,52.7,51.5,6224.4,8.9578,17.0,50.9,1,0,0,
2026-07-24,14:00:00,maceta1,141.0,139.0,57.2,58.6,57.9,5940.4,10.1771,16.2,57.2,1,0,0,
2026-07-24,14:00:00,maceta2,155.0,150.0,50.1,52.5,51.3,6040.7,10.0754,15.9,58.2,1,0,0,
2026-07-24,15:00:00,maceta1,142.0,139.0,57.0,58.4,57.7,6391.7,11.3595,15.5,51.1,1,0,0,
2026-07-24,15:00:00,maceta2,155.0,151.0,49.8,52.3,51.0,5861.5,11.1598,13.2,62.6,1,0,1,
2026-07-24,16:00:00,maceta1,142.0,139.0,56.7,58.3,57.5,6400.6,12.5436,14.4,53.8,1,0,0,
2026-07-24,16:00:00,maceta2,92.0,89.0,83.1,84.8,84.0,6138.6,12.2954,16.4,63.0,1,0,0,
2026-07-24,17:00:00,maceta1,143.0,140.0,56.5,58.1,57.3,6386.0,13.7251,13.0,53.1,1,0,0,
2026-07-24,17:00:00,maceta2,92.0,89.0,82.9,84.6,83.8,6022.6,13.4096,10.8,46.2,1,0,0,
2026-07-24,18:00:00,maceta1,143.0,140.0,56.3,57.9,57.1,29.6,13.7305,13.5,59.9,0,0,0,
2026-07-24,18:00:00,maceta2,128.0,90.0,64.2,84.4,74.3,25.3,13.4142,13.6,59.2,0,0,0,Discrepancia alta entre sensores de humedad
2026-07-24,19:00:00,maceta1,143.0,140.0,56.1,57.7,56.9,12.7,13.7329,13.0,60.2,0,0,0,
2026-07-24,19:00:00,maceta2,93.0,90.0,82.5,84.2,83.4,22.2,13.4184,13.9,56.8,0,0,0,
2026-07-24,20:00:00,maceta1,144.0,141.0,55.9,57.5,56.7,20.1,13.7366,12.5,62.2,0,0,0,
2026-07-24,20:00:00,maceta2,94.0,90.0,82.3,84.0,83.1,6.4,13.4195,12.0,59.9,0,0,0,
2026-07-24,21:00:00,maceta1,144.0,141.0,55.6,57.2,56.4,10.2,13.7385,12.1,63.5,0,0,0,
2026-07-24,21:00:00,maceta2,94.0,91.0,82.1,83.7,82.9,15.4,13.4224,8.0,69.2,0,0,0,
2026-07-24,22:00:00,maceta1,145.0,128.0,55.4,64.2,59.8,19.1,13.742,9.7,68.5,0,0,0,Discrepancia alta entre sensores de humedad
2026-07-24,22:00:00,maceta2,94.0,91.0,82.0,83.5,82.7,16.3,13.4254,9.9,70.6,0,0,0,
2026-07-24,23:00:00,maceta1,145.0,142.0,55.2,56.7,56.0,14.2,13.7446,5.9,68.8,0,0,0,
2026-07-24,23:00:00,maceta2,95.0,92.0,81.7,83.3,82.5,13.3,13.4279,5.5,68.3,0,0,0,
2026-07-25,00:00:00,maceta1,146.0,143.0,55.0,56.6,55.8,14.9,0.0028,5.7,66.3,0,0,0,
2026-07-25,00:00:00,maceta2,95.0,92.0,81.5,83.1,82.3,13.0,0.0024,5.8,70.2,0,0,0,
2026-07-25,01:00:00,maceta1,146.0,143.0,54.7,56.3,55.5,16.2,0.0058,7.1,57.1,0,0,0,
2026-07-25,01:00:00,maceta2,95.0,92.0,81.3,82.9,82.1,26.6,0.0073,5.1,70.7,0,0,0,
2026-07-25,02:00:00,maceta1,128.0,143.0,64.2,56.2,60.2,19.0,0.0093,4.2,74.2,0,0,0,Discrepancia alta entre sensores de humedad
2026-07-25,02:00:00,maceta2,96.0,93.0,81.2,82.7,82.0,21.7,0.0113,4.6,77.5,0,0,0,
2026-07-25,03:00:00,maceta1,147.0,144.0,54.3,56.0,55.2,17.9,0.0126,7.0,73.7,0,0,0,
2026-07-25,03:00:00,maceta2,96.0,93.0,81.0,82.5,81.7,19.3,0.0149,5.3,76.7,0,0,0,
2026-07-25,04:00:00,maceta1,147.0,144.0,54.2,55.8,55.0,17.4,0.0158,5.2,63.8,0,0,0,
2026-07-25,04:00:00,maceta2,97.0,94.0,80.8,82.4,81.6,0.8,0.0151,5.3,74.4,0,0,0,
2026-07-25,05:00:00,maceta1,147.0,144.0,54.0,55.6,54.8,30.0,0.0214,7.9,65.3,0,0,0,
2026-07-25,05:00:00,maceta2,97.0,94.0,80.5,82.1,81.3,1.0,0.0153,4.9,67.6,0,0,0,
2026-07-25,06:00:00,maceta1,148.0,145.0,53.8,55.4,54.6,5925.3,1.1175,8.8,71.1,1,0,0,
2026-07-25,06:00:00,maceta2,97.0,94.0,80.4,81.9,81.1,6260.0,1.1734,7.1,78.5,1,0,0,
2026-07-25,07:00:00,maceta1,148.0,145.0,53.5,55.2,54.4,6496.1,2.3193,7.6,71.9,1,0,0,
2026-07-25,07:00:00,maceta2,98.0,95.0,80.2,81.7,80.9,6256.5,2.3308,11.6,70.1,1,0,0,
2026-07-25,08:00:00,maceta1,149.0,145.0,53.4,55.0,54.2,6224.7,3.4709,7.4,67.5,1,0,0,
2026-07-25,08:00:00,maceta2,98.0,95.0,80.0,81.5,80.7,6086.9,3.4569,8.5,64.0,1,0,0,
2026-07-25,09:00:00,maceta1,149.0,146.0,53.1,54.9,54.0,6018.8,4.5844,8.5,62.3,1,0,0,
2026-07-25,09:00:00,maceta2,98.0,96.0,79.8,81.3,80.5,6437.8,4.6479,11.7,67.1,1,0,0,
2026-07-25,10:00:00,maceta1,149.0,146.0,53.0,54.6,53.8,6478.3,5.7828,14.1,55.5,1,0,0,
2026-07-25,10:00:00,maceta2,99.0,96.0,79.6,81.1,80.3,6147.7,5.7852,14.1,65.4,1,0,0,
2026-07-25,11:00:00,maceta1,150.0,147.0,52.7,54.4,53.6,6003.1,6.8934,14.7,58.1,1,0,0,
2026-07-25,11:00:00,maceta2,99.0,96.0,79.3,80.9,80.1,6339.1,6.9579,12.5,64.1,1,0,0,
2026-07-25,12:00:00,maceta1,150.0,147.0,52.6,54.2,53.4,5892.7,7.9836,13.3,62.7,1,0,0,
2026-07-25,12:00:00,maceta2,100.0,97.0,79.2,80.7,79.9,6335.9,8.1301,11.3,49.6,1,0,0,
2026-07-25,13:00:00,maceta1,150.0,147.0,52.4,54.1,53.2,6373.3,9.1626,17.7,53.4,1,0,0,
2026-07-25,13:00:00,maceta2,100.0,97.0,79.0,80.5,79.7,5887.4,9.2193,15.3,52.1,1,0,0,
2026-07-25,14:00:00,maceta1,151.0,148.0,52.2,53.9,53.0,6483.8,10.3621,14.4,46.3,1,0,0,
2026-07-25,14:00:00,maceta2,100.0,97.0,78.7,80.3,79.5,6489.9,10.4199,17.1,50.2,1,0,0,
2026-07-25,15:00:00,maceta1,151.0,148.0,52.0,53.6,52.8,6455.7,11.5564,13.9,67.2,1,0,0,
2026-07-25,15:00:00,maceta2,101.0,98.0,78.5,80.1,79.3,6147.2,11.5571,15.9,58.0,1,0,0,
2026-07-25,16:00:00,maceta1,152.0,149.0,51.8,53.4,52.6,5972.3,12.6613,14.9,64.9,1,0,0,
2026-07-25,16:00:00,maceta2,101.0,98.0,78.3,79.9,79.1,6207.4,12.7055,16.1,59.5,1,0,0,
2026-07-25,17:00:00,maceta1,152.0,149.0,51.6,53.2,52.4,6094.0,13.7887,14.5,52.6,1,0,0,
2026-07-25,17:00:00,maceta2,102.0,98.0,78.1,79.7,78.9,5944.2,13.8052,12.5,54.4,1,0,0,
2026-07-25,18:00:00,maceta1,152.0,149.0,51.3,53.0,52.2,18.0,13.792,14.0,60.9,0,0,0,
2026-07-25,18:00:00,maceta2,102.0,99.0,77.9,79.6,78.8,21.0,13.8091,15.4,60.1,0,0,0,
2026-07-25,19:00:00,maceta1,153.0,150.0,51.1,52.8,52.0,27.2,13.797,12.8,57.1,0,0,0,
2026-07-25,19:00:00,maceta2,102.0,99.0,77.7,79.4,78.6,2.8,13.8096,14.0,52.5,0,0,0,
2026-07-25,20:00:00,maceta1,153.0,150.0,50.9,52.6,51.8,9.9,13.7989,10.0,78.9,0,0,0,
2026-07-25,20:00:00,maceta2,103.0,100.0,77.6,79.2,78.4,21.3,13.8135,11.6,61.7,0,0,0,
2026-07-25,21:00:00,maceta1,154.0,150.0,50.7,52.5,51.6,28.8,13.8042,9.4,63.4,0,0,0,
2026-07-25,21:00:00,maceta2,103.0,100.0,77.4,79.0,78.2,29.4,13.8189,11.4,65.6,0,0,0,
2026-07-25,22:00:00,maceta1,154.0,151.0,50.5,52.3,51.4,19.1,13.8077,9.1,66.4,0,0,0,
2026-07-25,22:00:00,maceta2,103.0,100.0,77.2,78.7,78.0,5.8,13.82,10.1,68.2,0,0,0,
2026-07-25,23:00:00,maceta1,154.0,151.0,50.3,52.1,51.2,3.6,13.8084,9.4,76.4,0,0,0,
2026-07-25,23:00:00,maceta2,104.0,101.0,77.0,78.6,77.8,28.4,13.8253,8.9,69.4,0,0,0,
2026-07-26,00:00:00,maceta1,155.0,151.0,50.0,51.9,51.0,13.0,0.0024,7.2,66.3,0,0,0,
2026-07-26,00:00:00,maceta2,104.0,101.0,76.7,78.4,77.6,5.8,0.0011,5.3,71.3,0,0,0,
2026-07-26,01:00:00,maceta1,155.0,152.0,49.8,51.8,50.8,28.0,0.0076,6.0,71.3,0,0,1,
2026-07-26,01:00:00,maceta2,105.0,102.0,76.5,78.1,77.3,3.1,0.0017,5.2,80.8,0,0,0,
2026-07-26,02:00:00,maceta1,87.0,87.0,85.9,85.7,85.8,21.9,0.0116,5.0,80.5,0,0,0,
2026-07-26,02:00:00,maceta2,105.0,102.0,76.3,77.9,77.1,18.8,0.0051,5.0,75.2,0,0,0,
2026-07-26,03:00:00,maceta1,87.0,87.0,85.6,85.5,85.6,2.6,0.0121,3.9,68.6,0,0,0,
2026-07-26,03:00:00,maceta2,106.0,102.0,76.1,77.7,76.9,10.2,0.007,2.4,68.9,0,0,0,
2026-07-26,04:00:00,maceta1,88.0,88.0,85.4,85.4,85.4,4.5,0.013,4.5,74.7,0,0,0,
2026-07-26,04:00:00,maceta2,106.0,103.0,75.8,77.5,76.7,18.1,0.0104,5.8,76.3,0,0,0,
2026-07-26,05:00:00,maceta1,88.0,88.0,85.3,85.2,85.2,14.3,0.0156,4.0,71.8,0,0,0,
