fecha,hora,maceta,humedad_raw_1,humedad_raw_2,humedad_pct_1,humedad_pct_2,humedad_pct_promedio,lux,dli_acumulado,temperatura_c,humedad_ambiente_pct,luz_encendida,ventilador_encendido,riego_pendiente,alertas
2026-07-16,14:04:35,maceta2,149.0,152.0,53.4,51.6,52.5,40.4,0.0105,15.7,79.4,0,0,0,
2026-07-16,15:04:40,maceta1,92.0,94.0,83.0,82.0,82.5,16.2,0.0181,13.7,48.1,1,0,0,
2026-07-16,15:04:40,maceta2,149.0,152.0,53.2,51.4,52.3,11.7,0.0122,15.9,78.7,0,0,0,
2026-07-16,16:04:46,maceta1,93.0,95.0,82.9,81.8,82.3,117.1,2.1047,13.7,48.1,1,0,0,
2026-07-16,16:04:46,maceta2,150.0,153.0,52.9,51.3,52.1,489.2,1.0682,16.0,79.0,1,0,0,
2026-07-16,17:04:51,maceta1,93.0,95.0,82.7,81.5,82.1,123.8,4.1915,13.7,48.1,1,0,0,
2026-07-16,17:04:51,maceta2,150.0,153.0,52.7,51.2,52.0,1460.0,3.2284,18.6,74.6,1,0,0,
2026-07-16,18:04:57,maceta1,93.0,96.0,82.6,81.3,81.9,114.6,6.2779,13.7,48.1,1,0,0,
2026-07-16,18:04:57,maceta2,150.0,153.0,52.5,50.9,51.7,1527.9,5.4099,19.3,71.9,1,0,0,
2026-07-16,19:05:02,maceta1,94.0,96.0,82.3,81.0,81.6,698.8,8.4036,21.7,73.3,1,0,0,
2026-07-16,19:05:02,maceta2,151.0,154.0,52.3,50.6,51.5,1853.3,7.6124,19.7,71.1,1,0,0,
2026-07-16,20:00:16,maceta1,94.0,96.0,82.0,80.9,81.4,206.2,0.2282,22.3,67.6,1,0,0,
2026-07-16,20:00:16,maceta2,151.0,154.0,52.1,50.4,51.3,1835.8,0.2373,20.3,70.9,1,0,0,
2026-07-16,21:11:22,maceta1,94.0,97.0,81.9,80.6,81.3,132.5,2.0875,22.3,67.6,1,0,0,
2026-07-16,21:11:22,maceta2,151.0,155.0,51.9,50.1,51.0,1655.4,2.1875,20.4,71.5,1,0,0,
2026-07-16,22:11:27,maceta1,95.0,97.0,81.6,80.4,81.0,127.5,4.1749,22.3,67.6,0,0,0,
2026-07-16,22:11:27,maceta2,152.0,155.0,51.8,49.8,50.8,1596.7,4.3732,20.5,71.3,0,0,1,
2026-07-16,23:11:33,maceta1,95.0,97.0,81.4,80.3,80.8,0.0,4.1749,22.3,67.6,0,0,0,
2026-07-16,23:11:33,maceta2,86.0,88.0,86.1,85.4,85.8,0.0,4.3732,18.5,76.5,0,0,0,
2026-07-17,00:11:38,maceta1,96.0,98.0,81.1,80.1,80.6,0.0,0.0,22.3,67.6,0,0,0,
2026-07-17,00:11:38,maceta2,87.0,88.0,85.8,85.3,85.6,0.0,0.0,17.8,78.6,0,0,0,
2026-07-17,01:11:44,maceta1,96.0,98.0,81.0,80.0,80.5,0.0,0.0,22.3,67.6,0,0,0,
2026-07-17,01:11:44,maceta2,87.0,88.0,85.6,85.1,85.3,0.0,0.0,17.8,78.5,0,0,0,
2026-07-17,02:11:49,maceta1,97.0,98.0,80.8,79.8,80.3,0.0,0.0,22.3,67.6,0,0,0,
2026-07-17,02:11:49,maceta2,88.0,89.0,85.5,84.9,85.2,0.0,0.0,17.6,77.8,0,0,0,
2026-07-17,03:11:55,maceta1,97.0,99.0,80.6,79.6,80.1,0.0,0.0,22.3,67.6,0,0,0,
2026-07-17,03:11:55,maceta2,88.0,89.0,85.4,84.7,85.1,0.0,0.0,17.6,77.7,0,0,0,
2026-07-17,04:12:00,maceta1,97.0,99.0,80.5,79.4,79.9,0.0,0.0,22.3,67.6,0,0,0,
2026-07-17,04:12:00,maceta2,88.0,89.0,85.2,84.5,84.9,0.0,0.0,17.6,77.7,0,0,0,
2026-07-17,05:12:06,maceta1,97.0,100.0,80.3,79.2,79.8,0.0,0.0,22.3,67.6,0,0,0,
2026-07-17,05:12:06,maceta2,88.0,90.0,85.0,84.4,84.7,0.0,0.0,17.5,76.8,0,0,0,
2026-07-17,06:12:11,maceta1,98.0,100.0,80.1,79.1,79.6,0.0,0.0,22.3,67.6,0,0,0,
2026-07-17,06:12:11,maceta2,89.0,90.0,84.8,84.3,84.5,0.0,0.0,17.5,75.0,0,0,0,
2026-07-17,07:12:16,maceta1,98.0,100.0,80.0,78.9,79.4,0.0,0.0,22.3,67.6,0,0,0,
2026-07-17,07:12:16,maceta2,89.0,90.0,84.5,84.0,84.2,0.0,0.0,17.4,73.3,0,0,0,
2026-07-17,08:12:22,maceta1,98.0,101.0,79.9,78.6,79.2,0.0,0.0,22.3,67.6,0,0,0,
2026-07-17,08:12:22,maceta2,90.0,91.0,84.3,83.8,84.0,0.0,0.0,17.4,74.5,0,0,0,
2026-07-17,09:12:27,maceta1,99.0,101.0,79.7,78.4,79.0,9.6,0.0004,22.3,67.6,0,0,0,
2026-07-17,09:12:27,maceta2,90.0,91.0,84.0,83.6,83.8,6.2,0.0002,17.4,75.3,0,0,0,
2026-07-17,10:12:33,maceta1,99.0,102.0,79.5,78.1,78.8,28.3,0.002,22.3,67.6,0,0,0,
2026-07-17,10:12:33,maceta2,91.0,91.0,83.9,83.5,83.7,17.5,0.0012,17.5,75.9,0,0,0,
2026-07-17,11:12:38,maceta1,99.0,102.0,79.3,77.9,78.6,46.2,0.0047,22.3,67.6,0,0,0,
2026-07-17,11:12:38,maceta2,91.0,92.0,83.6,83.4,83.5,28.3,0.0029,17.6,77.1,0,0,0,
2026-07-17,12:12:43,maceta1,100.0,102.0,79.1,77.7,78.4,61.2,0.0085,22.3,67.6,0,0,0,
2026-07-17,12:12:43,maceta2,92.0,92.0,83.4,83.1,83.2,37.1,0.0052,17.6,75.5,0,0,0,
2026-07-17,13:12:49,maceta1,100.0,103.0,78.9,77.4,78.2,62.1,0.0128,22.3,67.6,0,0,0,
2026-07-17,13:12:49,maceta2,92.0,93.0,83.1,82.9,83.0,37.9,0.0078,17.8,73.5,0,0,0,
2026-07-17,14:12:54,maceta1,128.0,103.0,64.2,77.2,70.7,68.3,0.0161,22.3,67.6,0,0,0,Discrepancia alta entre sensores de humedad
2026-07-17,14:12:54,maceta2,92.0,93.0,83.0,82.6,82.8,41.2,0.0098,17.9,75.5,0,0,0,
2026-07-17,15:13:00,maceta1,101.0,104.0,78.5,76.9,77.7,16.7,0.0182,22.3,67.6,1,0,0,
2026-07-17,15:13:00,maceta2,93.0,93.0,82.8,82.5,82.6,12.9,0.0113,18.0,77.2,0,0,0,
2026-07-17,16:13:05,maceta1,101.0,104.0,78.2,76.8,77.5,143.3,2.1066,22.3,67.6,1,0,0,
2026-07-17,16:13:05,maceta2,93.0,94.0,82.7,82.2,82.4,1594.2,1.1043,18.0,77.4,1,0,0,
2026-07-17,17:13:11,maceta1,102.0,105.0,78.1,76.5,77.3,142.9,4.1947,22.3,67.6,1,0,0,
2026-07-17,17:13:11,maceta2,93.0,94.0,82.4,81.9,82.2,1657.5,3.2917,20.7,68.3,1,0,0,
2026-07-17,18:13:16,maceta1,102.0,105.0,77.9,76.3,77.1,128.8,6.2824,22.3,67.6,1,0,0,
2026-07-17,18:13:16,maceta2,94.0,95.0,82.2,81.7,81.9,1657.1,5.4802,20.9,67.0,1,0,0,
2026-07-17,19:06:58,maceta1,102.0,106.0,77.8,76.0,76.9,628.3,0.0,23.0,57.1,1,0,0,
2026-07-17,19:06:58,maceta2,94.0,95.0,82.0,81.5,81.8,325.0,0.0,21.9,62.0,1,0,0,
2026-07-17,20:02:02,maceta1,102.0,106.0,77.6,75.9,76.8,617.9,0.0,20.0,64.8,1,0,0,
2026-07-17,20:02:02,maceta2,95.0,95.0,81.8,81.4,81.6,320.8,0.0,19.9,73.6,1,0,0,
2026-07-17,21:24:51,maceta1,103.0,106.0,77.5,75.6,76.6,82.9,2.0843,20.9,64.3,1,0,0,
2026-07-17,21:24:51,maceta2,95.0,96.0,81.6,81.1,81.3,121.2,2.0866,20.0,62.5,1,0,0,
2026-07-17,22:24:56,maceta1,103.0,107.0,77.3,75.4,76.3,81.2,4.1684,20.7,64.6,0,0,0,
2026-07-17,22:24:56,maceta2,96.0,96.0,81.3,80.9,81.1,118.8,4.1732,19.9,62.1,0,0,0,
2026-07-17,23:25:02,maceta1,103.0,107.0,77.1,75.1,76.1,0.0,4.1684,19.1,69.6,0,0,0,
2026-07-17,23:25:02,maceta2,96.0,97.0,81.1,80.7,80.9,0.0,4.1732,18.7,62.9,0,0,0,
2026-07-18,00:25:07,maceta1,104.0,108.0,76.9,74.9,75.9,0.0,0.0,18.5,69.3,0,0,0,
2026-07-18,00:25:07,maceta2,96.0,97.0,80.8,80.5,80.7,0.0,0.0,18.3,63.3,0,0,0,
2026-07-18,01:25:13,maceta1,104.0,108.0,76.7,74.7,75.7,0.0,0.0,18.3,69.3,0,0,0,
2026-07-18,01:25:13,maceta2,97.0,97.0,80.7,80.3,80.5,0.0,0.0,18.1,63.9,0,0,0,
2026-07-18,02:25:18,maceta1,105.0,108.0,76.6,74.5,75.5,0.0,0.0,18.2,69.5,0,0,0,
2026-07-18,02:25:18,maceta2,97.0,98.0,80.6,80.1,80.3,0.0,0.0,18.0,63.8,0,0,0,
2026-07-18,03:25:23,maceta1,105.0,109.0,76.3,74.3,75.3,0.0,0.0,18.1,69.3,0,0,0,
2026-07-18,03:25:23,maceta2,97.0,98.0,80.4,79.9,80.1,0.0,0.0,17.8,64.2,0,0,0,
2026-07-18,04:25:29,maceta1,105.0,109.0,76.2,74.0,75.1,0.0,0.0,17.8,69.4,0,0,0,
2026-07-18,04:25:29,maceta2,98.0,99.0,80.1,79.6,79.9,0.0,0.0,17.5,63.9,0,0,0,
2026-07-18,05:25:34,maceta1,106.0,110.0,76.0,73.8,74.9,0.0,0.0,17.7,69.8,0,0,0,
2026-07-18,05:25:34,maceta2,98.0,99.0,79.8,79.4,79.6,0.0,0.0,17.4,63.5,0,0,0,
2026-07-18,06:25:39,maceta1,106.0,110.0,75.7,73.6,74.7,0.0,0.0,17.6,69.6,0,0,0,
2026-07-18,06:25:39,maceta2,99.0,99.0,79.6,79.3,79.5,0.0,0.0,17.3,62.4,0,0,0,
2026-07-18,07:25:45,maceta1,106.0,111.0,75.6,73.3,74.4,0.0,0.0,17.5,67.0,0,0,0,
2026-07-18,07:25:45,maceta2,99.0,100.0,79.5,79.2,79.3,0.0,0.0,17.2,61.9,0,0,0,
2026-07-18,08:25:50,maceta1,107.0,111.0,75.3,73.2,74.3,0.0,0.0,17.4,66.9,0,0,0,
2026-07-18,08:25:50,maceta2,99.0,100.0,79.3,79.0,79.2,0.0,0.0,17.1,63.0,0,0,0,
2026-07-18,09:26:01,maceta1,107.0,112.0,75.2,72.9,74.1,1.7,0.0001,17.4,67.7,0,0,0,
2026-07-18,09:26:01,maceta2,100.0,100.0,79.1,78.9,79.0,1.2,0.0001,17.0,64.7,0,0,0,
2026-07-18,10:26:06,maceta1,108.0,112.0,75.0,72.7,73.8,5.0,0.0004,17.3,68.8,0,0,0,
2026-07-18,10:26:06,maceta2,100.0,100.0,78.8,78.7,78.8,3.3,0.0003,17.0,65.4,0,0,0,
2026-07-18,11:26:12,maceta1,108.0,112.0,74.7,72.4,73.6,7.5,0.0008,17.3,67.8,0,0,0,
2026-07-18,11:26:12,maceta2,101.0,101.0,78.6,78.6,78.6,5.4,0.0006,17.0,66.0,0,0,0,
2026-07-18,12:26:17,maceta1,108.0,113.0,74.6,72.3,73.4,7.9,0.0012,17.2,69.1,0,0,0,
2026-07-18,12:26:17,maceta2,101.0,101.0,78.4,78.4,78.4,5.4,0.0009,17.0,66.2,0,0,0,
2026-07-18,13:26:22,maceta1,109.0,113.0,74.4,72.0,73.2,21.7,0.0027,17.2,69.2,0,0,0,
2026-07-18,13:26:22,maceta2,101.0,101.0,78.3,78.2,78.3,15.0,0.0019,17.0,66.0,0,0,0,
2026-07-18,14:26:28,maceta1,109.0,114.0,74.3,71.8,73.1,14.6,0.0043,17.4,68.9,0,0,0,
2026-07-18,14:26:28,maceta2,101.0,102.0,78.2,78.1,78.1,10.0,0.003,17.2,67.2,0,0,0,
2026-07-18,15:26:33,maceta1,109.0,114.0,74.1,71.5,72.8,106.7,1.0479,17.4,69.6,1,0,0,
2026-07-18,15:26:33,maceta2,102.0,102.0,78.0,78.0,78.0,17.9,0.0042,17.2,66.4,1,0,0,
2026-07-18,16:26:39,maceta1,110.0,115.0,73.9,71.3,72.6,95.8,3.1334,19.4,62.8,1,0,0,
2026-07-18,16:26:39,maceta2,102.0,102.0,77.9,77.9,77.9,127.9,2.0918,18.4,62.2,1,0,0,
2026-07-18,17:26:44,maceta1,110.0,115.0,73.8,71.0,72.4,90.0,5.2181,19.6,63.1,1,0,0,
2026-07-18,17:26:44,maceta2,102.0,102.0,77.6,77.6,77.6,125.8,4.1789,18.7,61.2,1,0,0,
2026-07-18,18:26:49,maceta1,110.0,128.0,73.7,64.2,68.9,83.8,7.3026,19.6,63.2,1,0,0,Discrepancia alta entre sensores de humedad
2026-07-18,18:26:49,maceta2,103.0,103.0,77.4,77.5,77.5,120.8,6.2658,18.8,60.8,1,0,0,
2026-07-18,19:26:56,maceta1,111.0,116.0,73.4,70.7,72.0,85.4,9.3873,19.5,63.4,1,0,0,
2026-07-18,19:26:56,maceta2,103.0,103.0,77.2,77.3,77.2,117.5,8.3528,18.8,60.5,1,0,0,
2026-07-18,20:27:02,maceta1,128.0,116.0,64.2,70.4,67.3,82.5,11.4719,19.5,63.5,1,0,0,Discrepancia alta entre sensores de humedad
2026-07-18,20:27:02,maceta2,104.0,104.0,77.0,77.1,77.1,123.8,10.4401,18.6,61.0,1,0,0,
2026-07-18,21:27:07,maceta1,111.0,117.0,73.0,70.2,71.6,83.8,13.5563,19.5,64.3,1,0,0,
2026-07-18,21:27:07,maceta2,104.0,104.0,76.9,76.9,76.9,121.2,12.5268,18.5,62.0,1,0,0,
2026-07-18,22:27:12,maceta1,112.0,117.0,72.8,70.0,71.4,84.2,15.6407,19.5,64.0,0,0,0,
2026-07-18,22:27:12,maceta2,104.0,104.0,76.7,76.6,76.7,122.1,14.6138,18.4,61.9,0,0,0,
2026-07-18,23:27:18,maceta1,112.0,117.0,72.6,69.8,71.2,0.0,15.6407,18.0,69.0,0,0,0,
2026-07-18,23:27:18,maceta2,105.0,105.0,76.5,76.4,76.5,0.0,14.6138,17.4,63.9,0,0,0,
2026-07-19,00:27:23,maceta1,112.0,118.0,72.5,69.6,71.0,0.0,0.0,17.4,70.5,0,0,0,
2026-07-19,00:27:23,maceta2,105.0,105.0,76.2,76.3,76.2,0.0,0.0,17.0,64.6,0,0,0,
2026-07-19,01:27:29,maceta1,113.0,118.0,72.3,69.4,70.8,0.0,0.0,17.2,70.0,0,0,0,
2026-07-19,01:27:29,maceta2,105.0,105.0,76.1,76.1,76.1,0.0,0.0,16.7,65.0,0,0,0,
2026-07-19,02:27:34,maceta1,113.0,119.0,72.1,69.1,70.6,0.0,0.0,17.0,70.0,0,0,0,
2026-07-19,02:27:34,maceta2,106.0,106.0,75.9,75.9,75.9,0.0,0.0,16.5,64.7,0,0,0,
2026-07-19,03:27:40,maceta1,113.0,119.0,71.9,68.9,70.4,0.0,0.0,16.8,71.3,0,0,0,
2026-07-19,03:27:40,maceta2,106.0,106.0,75.6,75.7,75.6,0.0,0.0,16.4,64.9,0,0,0,
2026-07-19,04:27:45,maceta1,114.0,120.0,71.7,68.6,70.2,0.0,0.0,16.7,71.3,0,0,0,
2026-07-19,04:27:45,maceta2,107.0,107.0,75.4,75.5,75.4,0.0,0.0,16.4,64.7,0,0,0,
2026-07-19,05:27:51,maceta1,114.0,120.0,71.6,68.4,70.0,0.0,0.0,16.6,71.7,0,0,0,
2026-07-19,05:27:51,maceta2,107.0,107.0,75.1,75.2,75.2,0.0,0.0,16.2,64.5,0,0,0,
2026-07-19,06:27:56,maceta1,114.0,121.0,71.4,68.2,69.8,0.0,0.0,16.5,71.5,0,0,0,
2026-07-19,06:27:56,maceta2,108.0,107.0,74.8,75.1,75.0,0.0,0.0,16.1,64.6,0,0,0,
2026-07-19,07:28:01,maceta1,115.0,121.0,71.1,67.9,69.5,0.0,0.0,16.4,69.8,0,0,0,
2026-07-19,07:28:01,maceta2,108.0,108.0,74.6,75.0,74.8,0.0,0.0,16.1,64.9,0,0,0,
2026-07-19,08:28:07,maceta1,115.0,121.0,70.9,67.7,69.3,0.8,0.0,16.3,71.4,0,0,0,
2026-07-19,08:28:07,maceta2,109.0,108.0,74.5,74.9,74.7,0.8,0.0,16.0,64.8,0,0,0,
2026-07-19,09:28:12,maceta1,116.0,122.0,70.7,67.5,69.1,1.2,0.0003,16.2,71.2,0,0,0,
2026-07-19,09:28:12,maceta2,109.0,108.0,74.2,74.6,74.4,1.2,0.0002,15.8,65.2,0,0,0,
2026-07-19,10:28:18,maceta1,116.0,122.0,70.5,67.3,68.9,5.0,0.0009,16.1,70.9,0,0,0,
2026-07-19,10:28:18,maceta2,109.0,109.0,74.1,74.5,74.3,3.8,0.0006,15.7,64.9,0,0,0,
2026-07-19,11:28:23,maceta1,117.0,123.0,70.2,67.0,68.6,16.2,0.0017,16.0,68.5,0,0,0,
2026-07-19,11:28:23,maceta2,110.0,109.0,73.9,74.3,74.1,11.2,0.0012,15.7,64.8,0,0,0,
2026-07-19,12:28:29,maceta1,117.0,123.0,70.0,66.9,68.4,15.8,0.0027,16.0,69.2,0,0,0,
2026-07-19,12:28:29,maceta2,110.0,109.0,73.8,74.1,74.0,11.2,0.0019,15.7,64.8,0,0,0,
2026-07-19,13:28:34,maceta1,118.0,123.0,69.7,66.6,68.1,15.0,0.0036,15.9,68.8,0,0,0,
2026-07-19,13:28:34,maceta2,110.0,109.0,73.6,74.0,73.8,10.4,0.0026,15.6,64.5,0,0,0,
2026-07-19,14:28:40,maceta1,118.0,124.0,69.6,66.3,67.9,10.0,0.0048,16.0,69.9,0,0,0,
2026-07-19,14:28:40,maceta2,110.0,110.0,73.4,73.8,73.6,7.1,0.0034,15.7,64.5,0,0,0,
2026-07-19,15:28:45,maceta1,118.0,124.0,69.3,66.1,67.7,111.2,1.0489,16.0,67.0,1,0,0,
2026-07-19,15:28:45,maceta2,111.0,110.0,73.2,73.6,73.4,21.7,0.0049,15.8,64.0,1,0,0,
2026-07-19,16:28:52,maceta1,119.0,125.0,69.1,65.9,67.5,91.2,3.1346,18.0,62.7,1,0,0,
2026-07-19,16:28:52,maceta2,111.0,110.0,72.9,73.4,73.2,127.9,2.093,17.0,61.2,1,0,0,
2026-07-19,17:28:58,maceta1,119.0,125.0,69.0,65.8,67.4,87.9,5.2195,18.0,62.6,1,0,0,
2026-07-19,17:28:58,maceta2,112.0,111.0,72.7,73.3,73.0,125.8,4.1803,17.0,61.3,1,0,0,
2026-07-19,18:29:04,maceta1,119.0,125.0,68.7,65.7,67.2,85.0,7.3045,18.0,62.9,1,0,0,
2026-07-19,18:29:04,maceta2,112.0,111.0,72.5,73.0,72.8,122.1,6.2678,17.0,60.8,1,0,0,
2026-07-19,19:29:10,maceta1,120.0,126.0,68.5,65.5,67.0,85.0,9.3893,18.0,62.9,1,0,0,
2026-07-19,19:29:10,maceta2,113.0,112.0,72.3,72.8,72.5,124.6,8.3551,16.9,60.2,1,0,0,
2026-07-19,20:29:16,maceta1,120.0,126.0,68.3,65.2,66.8,82.5,11.4735,17.9,62.0,1,0,0,
2026-07-19,20:29:16,maceta2,113.0,112.0,72.0,72.6,72.3,122.5,10.442,16.8,59.3,1,0,0,
2026-07-19,21:29:21,maceta1,120.0,126.0,68.2,65.0,66.6,83.8,13.5579,17.8,61.0,1,0,0,
2026-07-19,21:29:21,maceta2,114.0,112.0,71.7,72.5,72.1,123.3,12.529,16.7,57.9,1,0,0,
2026-07-19,22:29:27,maceta1,121.0,127.0,67.9,64.8,66.4,80.4,15.642,17.8,61.2,0,0,0,
2026-07-19,22:29:27,maceta2,114.0,112.0,71.5,72.4,72.0,122.9,14.6158,16.7,57.5,0,0,0,
2026-07-19,23:29:32,maceta1,121.0,127.0,67.8,64.6,66.2,0.0,15.642,16.2,65.8,0,0,0,
2026-07-19,23:29:32,maceta2,114.0,113.0,71.4,72.2,71.8,0.0,14.6158,15.5,58.9,0,0,0,
2026-07-20,00:29:38,maceta1,121.0,127.0,67.6,64.5,66.1,0.0,0.0,15.6,67.1,0,0,0,
2026-07-20,00:29:38,maceta2,115.0,113.0,71.3,72.0,71.6,0.0,0.0,15.2,59.5,0,0,0,
2026-07-20,01:29:44,maceta1,122.0,128.0,67.4,64.3,65.9,0.0,0.0,15.5,66.4,0,0,0,Discrepancia alta entre sensores de humedad
2026-07-20,01:29:44,maceta2,115.0,113.0,71.0,71.9,71.5,0.0,0.0,15.0,59.8,0,0,0,
2026-07-20,02:29:49,maceta1,122.0,128.0,67.2,64.2,65.7,0.0,0.0,15.3,67.9,0,0,0,Discrepancia alta entre sensores de humedad
2026-07-20,02:29:49,maceta2,115.0,114.0,70.9,71.7,71.3,0.0,0.0,15.0,59.6,0,0,0,
2026-07-20,03:29:55,maceta1,123.0,129.0,67.0,63.9,65.4,0.0,0.0,15.2,66.6,0,0,0,
2026-07-20,03:29:55,maceta2,116.0,114.0,70.7,71.5,71.1,0.0,0.0,14.9,59.8,0,0,0,
2026-07-20,04:30:00,maceta1,123.0,129.0,66.8,63.7,65.3,0.0,0.0,15.0,66.4,0,0,0,
2026-07-20,04:30:00,maceta2,116.0,115.0,70.5,71.2,70.8,0.0,0.0,14.8,59.8,0,0,0,
2026-07-20,05:00:03,maceta1,123.0,130.0,66.7,63.4,65.1,0.0,0.0,15.0,67.1,0,0,0,
2026-07-20,05:00:03,maceta2,116.0,115.0,70.3,71.0,70.6,0.0,0.0,14.7,60.3,0,0,0,
2026-07-20,06:00:08,maceta1,123.0,130.0,66.6,63.2,64.9,0.0,0.0,15.0,68.3,0,0,0,
2026-07-20,06:00:08,maceta2,117.0,115.0,70.0,70.8,70.4,0.0,0.0,14.6,60.8,0,0,0,
2026-07-20,07:00:14,maceta1,124.0,130.0,66.5,62.9,64.7,0.0,0.0,14.9,69.6,0,0,0,
2026-07-20,07:00:14,maceta2,117.0,116.0,69.9,70.6,70.2,0.0,0.0,14.5,60.8,0,0,0,
2026-07-20,08:00:19,maceta1,124.0,131.0,66.3,62.7,64.5,0.0,0.0,14.8,68.6,0,0,0,
2026-07-20,08:00:19,maceta2,118.0,116.0,69.7,70.3,70.0,0.0,0.0,14.4,61.2,0,0,0,
2026-07-20,09:00:25,maceta1,124.0,131.0,66.2,62.5,64.3,1.7,0.0001,14.7,68.2,0,0,0,
2026-07-20,09:00:25,maceta2,118.0,117.0,69.4,70.1,69.7,1.2,0.0001,14.3,61.5,0,0,0,
2026-07-20,10:00:30,maceta1,125.0,132.0,66.0,62.2,64.1,11.2,0.0006,14.6,68.5,0,0,0,
2026-07-20,10:00:30,maceta2,119.0,117.0,69.1,69.9,69.5,7.9,0.0005,14.3,61.4,0,0,0,
2026-07-20,11:00:35,maceta1,125.0,132.0,65.9,62.0,64.0,21.2,0.0019,14.7,68.4,0,0,0,
2026-07-20,11:00:35,maceta2,119.0,118.0,69.0,69.6,69.3,14.6,0.0013,14.4,62.1,0,0,0,
2026-07-20,12:00:41,maceta1,125.0,133.0,65.8,61.8,63.8,32.9,0.0038,14.7,70.4,0,0,0,
2026-07-20,12:00:41,maceta2,119.0,118.0,68.8,69.4,69.1,22.5,0.0027,14.4,62.3,0,0,0,
2026-07-20,13:00:46,maceta1,125.0,133.0,65.5,61.7,63.6,34.2,0.0057,14.8,68.2,0,0,0,
2026-07-20,13:00:46,maceta2,120.0,119.0,68.6,69.2,68.9,24.2,0.0039,14.6,62.2,0,0,0,
2026-07-20,14:00:52,maceta1,126.0,133.0,65.3,61.5,63.4,61.7,0.0092,14.8,65.9,0,0,0,
2026-07-20,14:00:52,maceta2,120.0,119.0,68.4,69.1,68.7,44.6,0.0064,14.6,62.2,0,0,0,
2026-07-20,15:00:57,maceta1,126.0,133.0,65.1,61.3,63.2,25.4,0.0122,15.0,65.6,1,0,0,
2026-07-20,15:00:57,maceta2,120.0,119.0,68.2,68.9,68.6,20.0,0.0088,14.9,62.2,0,0,0,
2026-07-20,16:01:03,maceta1,127.0,134.0,64.9,61.1,63.0,100.0,2.0978,16.7,62.7,1,0,0,
2026-07-20,16:01:03,maceta2,121.0,128.0,67.9,64.2,66.1,139.2,1.0534,14.9,62.1,1,0,0,Discrepancia alta entre sensores de humedad
2026-07-20,17:01:09,maceta1,127.0,134.0,64.8,61.0,62.9,90.4,4.1825,17.2,62.0,1,0,0,
2026-07-20,17:01:09,maceta2,121.0,120.0,67.8,68.7,68.2,124.6,3.1405,16.3,59.3,1,0,0,
2026-07-20,18:01:14,maceta1,127.0,135.0,64.5,60.7,62.6,82.1,6.2668,17.3,61.3,1,0,0,
2026-07-20,18:01:14,maceta2,122.0,120.0,67.6,68.4,68.0,122.5,5.2275,16.4,58.7,1,0,0,
2026-07-20,19:01:20,maceta1,128.0,135.0,64.3,60.6,62.4,82.9,8.351,17.2,61.1,1,0,0,Discrepancia alta entre sensores de humedad
2026-07-20,19:01:20,maceta2,122.0,120.0,67.4,68.3,67.9,121.7,7.3142,16.3,59.1,1,0,0,
2026-07-20,20:01:26,maceta1,128.0,135.0,64.1,60.4,62.2,83.8,10.4358,17.2,61.0,1,0,0,Discrepancia alta entre sensores de humedad
2026-07-20,20:01:26,maceta2,122.0,121.0,67.2,68.2,67.7,122.1,9.4018,16.3,58.8,1,0,0,
2026-07-20,21:01:32,maceta1,128.0,136.0,64.0,60.2,62.1,84.6,12.5201,17.2,61.2,1,0,0,Discrepancia alta entre sensores de humedad
2026-07-20,21:01:32,maceta2,123.0,121.0,67.0,67.9,67.5,123.3,11.4889,16.1,59.3,1,0,0,
2026-07-20,22:01:37,maceta1,129.0,136.0,63.8,60.0,61.9,82.9,14.6044,17.2,61.2,0,0,0,
2026-07-20,22:01:37,maceta2,123.0,121.0,66.8,67.8,67.3,121.2,13.5757,16.1,58.9,0,0,0,
2026-07-20,23:01:43,maceta1,129.0,136.0,63.6,59.9,61.8,0.0,14.6044,15.7,67.4,0,0,0,
2026-07-20,23:01:43,maceta2,124.0,122.0,66.5,67.6,67.1,0.0,13.5757,15.0,60.8,0,0,0,
2026-07-21,00:01:48,maceta1,129.0,137.0,63.5,59.6,61.6,0.0,0.0,15.2,69.1,0,0,0,
2026-07-21,00:01:48,maceta2,124.0,122.0,66.3,67.5,66.9,0.0,0.0,14.8,62.0,0,0,0,
2026-07-21,01:01:53,maceta1,130.0,137.0,63.4,59.5,61.5,0.0,0.0,15.0,69.3,0,0,0,
2026-07-21,01:01:53,maceta2,124.0,122.0,66.1,67.4,66.7,0.0,0.0,14.7,62.2,0,0,0,
2026-07-21,02:01:59,maceta1,130.0,137.0,63.1,59.4,61.3,0.0,0.0,14.9,68.6,0,0,0,
2026-07-21,02:01:59,maceta2,125.0,123.0,65.9,67.1,66.5,0.0,0.0,14.5,61.9,0,0,0,
2026-07-21,03:02:04,maceta1,130.0,137.0,62.9,59.2,61.1,0.0,0.0,14.7,70.0,0,0,0,
2026-07-21,03:02:04,maceta2,125.0,123.0,65.7,67.0,66.3,0.0,0.0,14.3,61.7,0,0,0,
2026-07-21,04:02:10,maceta1,131.0,138.0,62.8,59.1,60.9,0.0,0.0,14.7,70.7,0,0,0,
2026-07-21,04:02:10,maceta2,125.0,128.0,65.6,64.2,64.9,0.0,0.0,14.2,61.7,0,0,0,Discrepancia alta entre sensores de humedad
2026-07-21,05:02:15,maceta1,131.0,138.0,62.5,58.8,60.7,0.0,0.0,14.5,67.9,0,0,0,
